"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"296","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:58:54,FALSE,NA,"1597787226746023937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArunKum34037635",276,TRUE,FALSE,NA,NA
"297","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:58:53,FALSE,NA,"1597787220546842625",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stranger_wolves",3257,TRUE,FALSE,NA,NA
"298","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:58:43,FALSE,NA,"1597787180591902723",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rakesh44024466",276,TRUE,FALSE,NA,NA
"299","RT @Kamogelo_MN: Lol wait till y'all find out that uber drivers are also bolt drivers. Maybe then you guys will stop asking people this que…",FALSE,0,NA,2022-11-30 02:58:41,FALSE,NA,"1597787172106801153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RachaelHamphris",462,TRUE,FALSE,NA,NA
"300","You don’t order Uber Eats for a few days they start getting aggressive w the notifications. “YOU KNOW YOU AINT EAT TODAY!”",FALSE,7,NA,2022-11-30 02:58:40,FALSE,NA,"1597787166457098241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___Wordsmiff___",9,FALSE,FALSE,NA,NA
"301","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:58:40,FALSE,NA,"1597787166377410562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","navigam3r",3510,TRUE,FALSE,NA,NA
"302","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:58:39,FALSE,NA,"1597787163675877376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stevee973",3510,TRUE,FALSE,NA,NA
"303","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:58:33,FALSE,NA,"1597787134752354304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pleaseimissthem",3510,TRUE,FALSE,NA,NA
"304","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:58:30,FALSE,NA,"1597787125818490880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","newz77",3257,TRUE,FALSE,NA,NA
"305","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:58:30,FALSE,NA,"1597787123444502530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terrytorres98",3257,TRUE,FALSE,NA,NA
"306","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:58:28,FALSE,NA,"1597787116469391361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwitWootman",3510,TRUE,FALSE,NA,NA
"307","A uber driver named Adrianna was catcalled in the dusk in Poland.",FALSE,0,NA,2022-11-30 02:58:26,FALSE,NA,"1597787107270926336",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","every98seconds_",0,FALSE,FALSE,NA,NA
"308","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:58:24,FALSE,NA,"1597787100589748224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bhristopher_",3510,TRUE,FALSE,NA,NA
"309","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:58:24,FALSE,NA,"1597787098081546242",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","supersonicman10",3510,TRUE,FALSE,NA,NA
"310","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:58:21,FALSE,NA,"1597787087301771264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrandonWon2020",3257,TRUE,FALSE,NA,NA
"311","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:58:19,FALSE,NA,"1597787079605293056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MartiMacG",3257,TRUE,FALSE,NA,NA
"312","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:58:18,FALSE,NA,"1597787071938465792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChandrenTharun",276,TRUE,FALSE,NA,NA
"313","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:58:16,FALSE,NA,"1597787065017458689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","soupat3AM",3510,TRUE,FALSE,NA,NA
"314","my uber driver is playing a burned CD entitled “ska punk christmas”",FALSE,0,NA,2022-11-30 02:58:16,FALSE,NA,"1597787064325791745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fried_calamaria",0,FALSE,FALSE,NA,NA
"315","@Victorshi2020 @VotersTomorrow So do the Uber free rides apply to middle aged and senior citizens, too,… https://t.co/y589JLuqLI",FALSE,0,"Victorshi2020",2022-11-30 02:58:14,TRUE,"1597674409489477632","1597787057543610368","1084468387491790848","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeNoLikeDems",0,FALSE,FALSE,NA,NA
"316","@tyrastarr6 We definitely want to get this sorted out. We've been in touch via DM. If you have any questions, pleas… https://t.co/fcTM1FPiJz",FALSE,0,"tyrastarr6",2022-11-30 02:58:01,TRUE,"1597783761508179968","1597787001260052480","2827996625","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"317","@Parasbourne @whitespeaking @Olacabs @Ola_Kolkata @Uber_India Damn.. that is horrible.",FALSE,0,"Parasbourne",2022-11-30 02:58:00,FALSE,"1597775652832219136","1597786999129526272","2574133044","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MriduDevie",0,FALSE,FALSE,NA,NA
"318","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:57:59,FALSE,NA,"1597786993244909568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eddiethecoon",3510,TRUE,FALSE,NA,NA
"319","Of vintage uber successful are not always
؟?
نمشے

🔹H4🔹
🔹H4🔹
🔹H4🔹",FALSE,0,NA,2022-11-30 02:57:57,FALSE,NA,"1597786983710932992",NA,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","mflinn54",0,FALSE,FALSE,NA,NA
"320","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:57:45,FALSE,NA,"1597786933991964674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","foreverbroadwa1",3510,TRUE,FALSE,NA,NA
"321","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:57:39,FALSE,NA,"1597786910562422786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bry_bou",3510,TRUE,FALSE,NA,NA
"322","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:57:38,FALSE,NA,"1597786904438931456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FightDocMike",3257,TRUE,FALSE,NA,NA
"323","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:57:34,FALSE,NA,"1597786889117138944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Davey5311",3257,TRUE,FALSE,NA,NA
"324","@Uber What if drivers and riders just worked between each other. We figure out how much you charge and we charge th… https://t.co/SW37dxAMOj",FALSE,1,"Uber",2022-11-30 02:57:32,TRUE,"1592170364267814914","1597786880845586434","19103481","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","murfrippa",0,FALSE,FALSE,NA,NA
"325","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:57:30,FALSE,NA,"1597786872700620801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eggheadzanni",3510,TRUE,FALSE,NA,NA
"326","RT @justin_fenton: Baltimore Police say they are investigating a string of robberies in which a ride share drivers are carjacked, then the…",FALSE,0,NA,2022-11-30 02:57:28,FALSE,NA,"1597786865947803648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jevondade",173,TRUE,FALSE,NA,NA
"327","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:57:27,FALSE,NA,"1597786859979300864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wobinalex",3510,TRUE,FALSE,NA,NA
"328","RT @bunn_iebunbunn: bitch uber to my dick",FALSE,0,NA,2022-11-30 02:57:24,FALSE,NA,"1597786846725300225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tundeer333",1,TRUE,FALSE,NA,NA
"329","@TheBarmyArmy Olu hu uber - Run for your life",FALSE,0,"TheBarmyArmy",2022-11-30 02:57:23,FALSE,"1597607062355070976","1597786843235307521","29963396","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lordbobbydeol",0,FALSE,FALSE,NA,NA
"330","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:57:18,FALSE,NA,"1597786820942893056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YungBarlos",3510,TRUE,FALSE,NA,NA
"331","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:57:18,FALSE,NA,"1597786820347318272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kar9306",276,TRUE,FALSE,NA,NA
"332","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:57:10,FALSE,NA,"1597786788558512129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maaxthewave",3510,TRUE,FALSE,NA,NA
"333","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:57:09,FALSE,NA,"1597786784603451392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeevesReggie",3257,TRUE,FALSE,NA,NA
"334","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:57:08,FALSE,NA,"1597786780627263488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elftodo",3257,TRUE,FALSE,NA,NA
"335","$LBAS @LBTechnologies @PocketFinderGPS  02/24/2023 Uber Patent Infringement Markman Hearing https://t.co/6NQnYCi9AX https://t.co/RObw02KMRC",FALSE,2,NA,2022-11-30 02:57:07,FALSE,NA,"1597786777502515201",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dr_brick_top",0,FALSE,FALSE,NA,NA
"336","uber drivers man https://t.co/N8iKBqV3En",FALSE,1,NA,2022-11-30 02:57:02,FALSE,NA,"1597786753876000768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itznotitzk3lv",0,FALSE,FALSE,NA,NA
"337","Uber drivers always play Bob Marley when I get in the car lol.",FALSE,0,NA,2022-11-30 02:57:01,FALSE,NA,"1597786751967186945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarliTHEEMogul",0,FALSE,FALSE,NA,NA
"338","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:56:59,FALSE,NA,"1597786742987202562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ninefing3r",3510,TRUE,FALSE,NA,NA
"339","Your uber has arrived.#PS5Share, #Fortnite https://t.co/1YuO2DjU7i",FALSE,0,NA,2022-11-30 02:56:56,FALSE,NA,"1597786727858536448",NA,"<a href=""https://www.playstation.com"" rel=""nofollow"">PlayStation®Network</a>","ezra_kr",0,FALSE,FALSE,NA,NA
"340","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:56:55,FALSE,NA,"1597786724603949057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mary66750474",3257,TRUE,FALSE,NA,NA
"341","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:56:54,FALSE,NA,"1597786720409620480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayRomee_",3510,TRUE,FALSE,NA,NA
"342","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:56:47,FALSE,NA,"1597786693566103552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CiriceStaley",3510,TRUE,FALSE,NA,NA
"343","🗣🗣Walker LIVES in TX. GA cancel him! Early Voting is now through December 2nd! December 6th is Election Day! Go to… https://t.co/Kx3HzvcbkK",FALSE,0,NA,2022-11-30 02:56:43,TRUE,NA,"1597786677178687488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HMR812",0,FALSE,FALSE,NA,NA
"344","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:56:42,FALSE,NA,"1597786670195097600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DawnaxTV",3510,TRUE,FALSE,NA,NA
"345","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:56:39,FALSE,NA,"1597786658879205376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xo_killian",3510,TRUE,FALSE,NA,NA
"346","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:56:39,FALSE,NA,"1597786658447003648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6ixgawddess",3510,TRUE,FALSE,NA,NA
"347","@captrosko That's always sad.  This place was a hot tip from yesterday's Uber driver. Turns out Desires oyster bar… https://t.co/5F010ACEq6",FALSE,0,"captrosko",2022-11-30 02:56:38,TRUE,"1597774062339489793","1597786655871889408","1049327865668485120","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TTRPElly",0,FALSE,FALSE,NA,NA
"348","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:56:35,FALSE,NA,"1597786642592538625",NA,"<a href=""https://google.com"" rel=""nofollow"">TopTweetBot</a>","Toptwe2",3510,TRUE,FALSE,NA,NA
"349","300 bucks in one day now I gotta do Uber while drunk fuck https://t.co/GSAayatnHJ",FALSE,1,NA,2022-11-30 02:56:34,FALSE,NA,"1597786638494892032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XoogySebas",0,FALSE,FALSE,NA,NA
"350","RT @Kamogelo_MN: Lol wait till y'all find out that uber drivers are also bolt drivers. Maybe then you guys will stop asking people this que…",FALSE,0,NA,2022-11-30 02:56:34,FALSE,NA,"1597786637370810368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thaps10",462,TRUE,FALSE,NA,NA
"351","RT @Kamogelo_MN: Lol wait till y'all find out that uber drivers are also bolt drivers. Maybe then you guys will stop asking people this que…",FALSE,0,NA,2022-11-30 02:56:32,FALSE,NA,"1597786627912466432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","savage21skiee",462,TRUE,FALSE,NA,NA
"352","@Uber_Support Doing preliminary due diligence, and it appears MANY other were also charged for multiple months of… https://t.co/epL6OS3csP",FALSE,0,"Uber_Support",2022-11-30 02:56:30,TRUE,"1597783536085475328","1597786621830893568","2815754953","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScanmyphotosC",0,FALSE,FALSE,NA,NA
"353","@whitespeaking @Olacabs @Ola_Kolkata Uber and ola
Both of their driver behave in same way
And sometimes they even ask for extra money too",FALSE,1,"whitespeaking",2022-11-30 02:56:23,FALSE,"1597766943821697024","1597786592084889601","87029849","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohitXingh",0,FALSE,FALSE,NA,NA
